tariff,tariff_parameters,controller_policy_id,controller_name,controller_parameters,split,validation_seed_count,train_mean_settlement_chf_per_agent,train_settlement_gap_chf_per_agent,credible_response_tolerance_chf_per_agent,fair_leg_reference_controller_policy_id,fair_leg_reference_controller_name,tariff_passes_acceptance_screens,tariff_is_finalist,pareto_objectives,controller_active,controller_charge_start_h,controller_spread_h,controller_charge_fraction,controller_reserve_fraction,controller_release_h,controller_export_cap_kw,controller_voltage_gain_kw_per_pu,controller_voltage_level_gain_kw_per_pu,controller_voltage_reference_pu,controller_voltage_deadband_pu,controller_voltage_max_kw,controller_exchange_mix,controller_grid_charge_fraction,controller_grid_charge_start_h,controller_grid_charge_end_h,controller_grid_charge_target_soc,controller_battery_export_fraction,controller_battery_export_start_h,controller_battery_export_end_h,transformer_draw_peak_kw,transformer_export_peak_kw,reverse_flow_share,losses_share,voltage_p99_pu,over_voltage_share,coincidence_factor,peak_to_average,max_ramp_kw,flex_synchrony,community_settlement_chf,curtailed_share,self_consumption_share,cost_per_kwh_spread_chf,tenant_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,owner_cost_per_kwh_chf,tenant_import_share,valid_share,projection_mae_kw,tenant_cost_per_load_kwh_chf,pv_only_cost_per_load_kwh_chf,pv_battery_cost_per_load_kwh_chf,large_flex_cost_per_load_kwh_chf,fair_leg_reference_tenant_cost_per_load_kwh_chf,tenant_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_pv_only_cost_per_load_kwh_chf,pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_pv_battery_cost_per_load_kwh_chf,pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_large_flex_cost_per_load_kwh_chf,large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,worst_group_cost_increase_vs_fair_leg_chf_per_load_kwh,tariff_scenario_id,is_pareto
stress_bidirectional,"{""scenario_id"": 4.0}",25,instant_stagger_1h_5,"{""policy_id"": 25.0}",validation,8,25.645483016967773,0.073974609375,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,5.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.515251636505127,59.13919258117676,0.4601934626698494,0.06515346886590123,1.0710985213518143,0.054432956501841545,0.7066693007946014,3.3388316333293915,13.067245483398438,0.6942074596881866,296.94793128967285,0.0044329121155897155,0.3102620654308439,500.6354827772204,0.0041949739999826985,-0.34548121827057676,-500.63128780322035,-3.753227415018081,-2.0081445764763286,0.6973951682448387,1.0,1.2711041996738004e-08,0.004194973676931113,-0.18357048649340868,-0.3535983804613352,-0.10977663192898035,0.2231858465820551,-0.21899087290512398,-0.1964150513522327,0.012844564858824015,-0.4546947292983532,0.10109634883701801,-0.14683324098587036,0.03705660905689001,0.10109634883701801,4.0,True
stress_bidirectional,"{""scenario_id"": 4.0}",5,stagger_11_1h,"{""policy_id"": 5.0}",validation,8,25.64375877380371,0.0756988525390625,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688343524932861,60.380101680755615,0.4603794738650322,0.06584421545267105,1.0721373707056046,0.0560972741805017,0.7210002988576889,3.3856402039527893,13.226926326751709,0.6966892257332802,297.29332160949707,0.003794290456426097,0.3071623829524064,29915115.365284745,0.0013637714136997617,-0.35166955819859397,-29915115.363920975,-2.9053837150221318,-1.921424338139186,0.6869873255491257,1.0,1.367816682140699e-08,0.0013637715601362288,-0.18689603335224092,-0.35476143658161163,-0.10764892399311066,0.2231858465820551,-0.22182207502191886,-0.1964150513522327,0.009519017999991775,-0.4546947292983532,0.09993329271674156,-0.14683324098587036,0.039184316992759705,0.09993329271674156,4.0,True
stress_class_neutral,"{""scenario_id"": 25.0}",4,delay_13,"{""policy_id"": 4.0}",validation,8,33.94131851196289,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,13.0,0.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.377837181091309,63.93289613723755,0.4596354179084301,0.07081815367564559,1.0800153762102127,0.06520206714048982,0.7637733221054077,3.519452780485153,10.187506675720215,0.7172819897532463,297.90400886535645,0.0023024828513484863,0.292871624516459,23221409.412043173,0.22318584582645756,-0.5577559629529513,-23221409.188857332,-1.775053070360657,-2.021239616797352,0.6393399015069008,1.0,1.3602866388850998e-08,0.2231858465820551,-0.29880512598901987,-0.44572944194078445,-0.1325697349384427,0.2231858465820551,0.0,-0.1964150513522327,-0.10239007463678718,-0.4546947292983532,0.00896528735756874,-0.14683324098587036,0.014263506047427654,0.014263506047427654,25.0,True
stress_class_neutral,"{""scenario_id"": 25.0}",7,slow_stagger,"{""policy_id"": 7.0}",validation,8,33.9044075012207,0.0369110107421875,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,0.5,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.032296180725098,62.462448596954346,0.4585193507373333,0.06963598821312189,1.0769278556108475,0.06473214272409678,0.7523927018046379,3.323030650615692,5.9105753898620605,0.7398773357272148,296.9982376098633,0.0023397648547368345,0.27924034552801413,22903222.396542817,0.22320206482639737,-0.5427879981369912,-22903222.173340753,-1.1008590491539287,-1.6278866486826868,0.5919906571507454,1.0,1.3733862713749545e-08,0.22320206463336945,-0.29070018604397774,-0.44361885264515877,-0.13434687536209822,0.2231858465820551,1.6218051314353943e-05,-0.1964150513522327,-0.09428513469174504,-0.4546947292983532,0.011075876653194427,-0.14683324098587036,0.012486365623772144,0.012486365623772144,25.0,True
stress_class_neutral,"{""scenario_id"": 25.0}",31,instant_slow_stagger_1h,"{""policy_id"": 31.0}",validation,8,33.90327072143555,0.03804779052734375,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,0.5,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973611354827881,58.36606025695801,0.4603794738650322,0.06561028538271785,1.0697836428880692,0.0575559982098639,0.7136711180210114,3.2468832433223724,7.850706577301025,0.7602918967604637,297.96482849121094,0.0030184937440935755,0.3035961656659809,435.31971880191514,0.22317531461766776,-0.5029741909426573,-435.09654348729754,-3.363956765937432,-2.404903111349356,0.6758133172988892,1.0,1.324178278139243e-08,0.2231753133237362,-0.26903216913342476,-0.43649544194340706,-0.143672788515687,0.2231858465820551,-1.0533258318901062e-05,-0.1964150513522327,-0.07261711778119206,-0.4546947292983532,0.018199287354946136,-0.14683324098587036,0.0031604524701833725,0.018199287354946136,25.0,True
stress_class_neutral,"{""scenario_id"": 25.0}",6,stagger_11_2h,"{""policy_id"": 6.0}",validation,8,33.880615234375,0.060703277587890625,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262276649475098,61.499595165252686,0.460007444024086,0.0667214635759592,1.0736812949180603,0.05728187598288059,0.7336159721016884,3.431496798992157,9.577751159667969,0.6486298143863678,297.592565536499,0.0031608147437509615,0.3034372609290172,22771042.701043393,0.22317254879715565,-0.5209657314656904,-22771042.477870848,-3.339600632635339,-2.373876547195622,0.6746954992413521,1.0,1.3510677354666711e-08,0.22317254915833473,-0.2786458535119891,-0.4400617778301239,-0.13932997919619083,0.2231858465820551,-1.3297423720359802e-05,-0.1964150513522327,-0.08223080215975642,-0.4546947292983532,0.014632951468229294,-0.14683324098587036,0.007503261789679527,0.014632951468229294,25.0,True
stress_class_neutral,"{""scenario_id"": 25.0}",5,stagger_11_1h,"{""policy_id"": 5.0}",validation,8,33.85593795776367,0.08538055419921875,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688343524932861,60.380101680755615,0.4603794738650322,0.06584421545267105,1.0721373707056046,0.0560972741805017,0.7210002988576889,3.3856402039527893,13.226926326751709,0.6966892257332802,297.2932815551758,0.003794290456426097,0.3071623829524064,40021412.99104218,0.22316958873742687,-0.514887786280244,-40021412.767872594,-3.8651275089724138,-2.5023672073941134,0.6869873255491257,1.0,1.367816682140699e-08,0.22316958755254745,-0.2752677998505533,-0.43774959444999695,-0.14092165231704712,0.2231858465820551,-1.6259029507637024e-05,-0.1964150513522327,-0.07885274849832058,-0.4546947292983532,0.016945134848356247,-0.14683324098587036,0.005911588668823242,0.016945134848356247,25.0,True
stress_class_neutral,"{""scenario_id"": 25.0}",28,instant_stagger_2h_10,"{""policy_id"": 28.0}",validation,8,33.847076416015625,0.09424209594726562,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4043869972229,58.643639087677,0.4609375111758709,0.06507851695641875,1.0707576721906662,0.05477561056613922,0.7041191309690475,3.319744735956192,12.815296649932861,0.6609846577048302,297.23110580444336,0.004174396861344576,0.31037561683383263,436.5867120939319,0.22316746008989133,-0.5005529641914397,-436.3635446338419,-6.099803915220085,-2.6357974790698493,0.6988474801182747,1.0,1.2610737898377522e-08,0.22316746227443218,-0.2675683721899986,-0.435959130525589,-0.14335674233734608,0.2231858465820551,-1.8384307622909546e-05,-0.1964150513522327,-0.07115332083776593,-0.4546947292983532,0.018735598772764206,-0.14683324098587036,0.0034764986485242844,0.018735598772764206,25.0,True
stress_export_biting,"{""scenario_id"": 3.0}",12,cap_2,"{""policy_id"": 12.0}",validation,8,14.155214309692383,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.593929767608643,21.044552326202393,0.4603794738650322,0.017339656013064086,1.0320567339658737,0.0,0.8624796271324158,2.2490677535533905,5.843818187713623,0.544559869915247,71.69928550720215,0.3767463229596615,0.4983803852806822,17763824.47565385,0.21985622055384163,-0.11087070634629301,-17763824.255797625,-1.898443040938316,-1.06857237041054,0.6996034234762192,1.0,1.0433782726693153e-08,0.21985621936619282,-0.05715682776644826,-0.19866182003170252,-0.05545191070996225,0.2231858465820551,-0.003329627215862274,-0.1964150513522327,0.13925822358578444,-0.4546947292983532,0.2560329092666507,-0.14683324098587036,0.09138133027590811,0.2560329092666507,3.0,True
stress_export_default,"{""scenario_id"": 1.0}",23,instant_10,"{""policy_id"": 23.0}",validation,8,25.687345504760742,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385849952697754,59.95202016830444,0.4611235223710537,0.06443556491285563,1.0701498240232468,0.05358121846802533,0.7133114188909531,3.437301367521286,14.12057876586914,0.7012583687901497,295.4213066101074,0.006580701476195827,0.31465322227074777,315.22252328595283,0.007769257230804315,-0.3466165178831525,-315.214754028722,-5.425388454581945,-2.110939832260826,0.7100849598646164,1.0,1.2527815007601362e-08,0.007769256713800132,-0.18414962518727407,-0.3493129778653383,-0.1118808202445507,0.2231858465820551,-0.21541658986825496,-0.1964150513522327,0.012265426164958626,-0.4546947292983532,0.10538175143301487,-0.14683324098587036,0.034952420741319656,0.10538175143301487,1.0,True
stress_export_default,"{""scenario_id"": 1.0}",22,instant_5,"{""policy_id"": 22.0}",validation,8,25.65523910522461,0.03210639953613281,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,5.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405757904052734,59.58932590484619,0.4601934626698494,0.0647135772742331,1.0705191045999527,0.05434484640136361,0.7058500424027443,3.3980832695961,13.838231086730957,0.7053150981664658,295.9701900482178,0.005831282411236316,0.3128325372191501,497.484180994561,0.005709939891383523,-0.34951354006494956,-497.4784710546696,-4.16222863199058,-2.0607451952416715,0.7045670226216316,1.0,1.2607684340970593e-08,0.005709940392989665,-0.1857182186213322,-0.3501671701669693,-0.1108338963240385,0.2231858465820551,-0.21747590618906543,-0.1964150513522327,0.010696832730900496,-0.4546947292983532,0.1045275591313839,-0.14683324098587036,0.035999344661831856,0.1045275591313839,1.0,True
stress_export_default,"{""scenario_id"": 1.0}",29,instant_stagger_1h_10_ref101,"{""policy_id"": 29.0}",validation,8,25.644134521484375,0.04321098327636719,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.01,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.484078407287598,58.74466896057129,0.4607514999806881,0.06477066595107317,1.0704415291547775,0.05454064719378948,0.7024675831198692,3.326879620552063,12.720763683319092,0.69414222240448,296.7853183746338,0.004817308399651665,0.3116124824558113,6246.66631999946,0.004855171823263109,-0.346462574164379,-6246.661464827636,-4.843487238105361,-2.0574142581905854,0.7024975493550301,1.0,1.2822837680559473e-08,0.004855172708630562,-0.18413669284200296,-0.3512344267219305,-0.11111059319227934,0.2231858465820551,-0.21833067387342453,-0.1964150513522327,0.012278358510229737,-0.4546947292983532,0.10346030257642269,-0.14683324098587036,0.03572264779359102,0.10346030257642269,1.0,True
stress_export_default,"{""scenario_id"": 1.0}",24,instant_25,"{""policy_id"": 24.0}",validation,8,25.62061309814453,0.06673240661621094,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,25.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.240533828735352,60.78958559036255,0.4601934552192688,0.06469057966023684,1.0706420093774796,0.05358121800236404,0.7212095409631729,3.5198552906513214,14.61571455001831,0.6812195032835007,294.2867088317871,0.008008041186258197,0.3172389518935975,195.72560408222165,0.007906121230411529,-0.3453322943130228,-195.71769796099125,-5.226967267687963,-2.1509085436832147,0.7162417992949486,1.0,1.2078206879095887e-08,0.007906121492851526,-0.18349088192917407,-0.345677787438035,-0.11280539445579052,0.2231858465820551,-0.21527972508920357,-0.1964150513522327,0.012924169423058629,-0.4546947292983532,0.10901694186031818,-0.14683324098587036,0.03402784653007984,0.10901694186031818,1.0,True
stress_export_default,"{""scenario_id"": 1.0}",3,delay_11,"{""policy_id"": 3.0}",validation,8,25.615253448486328,0.07209205627441406,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594048976898193,59.298158168792725,0.4603794738650322,0.06519872276112437,1.0712036192417145,0.05497141252271831,0.7037639692425728,3.348622888326645,13.635993003845215,0.7111844792962074,296.42565155029297,0.005021935299737379,0.3103008944216147,29621149.08667334,0.0027495750090553127,-0.3537323746936807,-29621149.083923765,-3.2389399590762373,-1.9838611620877047,0.6959897801280022,1.0,1.3634742335177918e-08,0.0027495755202835426,-0.18801166032517358,-0.3506277147680521,-0.10936834383755922,0.2231858465820551,-0.22043627106177155,-0.1964150513522327,0.008403391027059115,-0.4546947292983532,0.1040670145303011,-0.14683324098587036,0.03746489714831114,0.1040670145303011,1.0,True
stress_export_default,"{""scenario_id"": 1.0}",26,instant_stagger_1h_10,"{""policy_id"": 26.0}",validation,8,25.614179611206055,0.0731658935546875,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.400095462799072,58.960318088531494,0.4611235223710537,0.06475628213956952,1.070232704281807,0.05435463646426797,0.7024599388241768,3.346191853284836,13.07767629623413,0.6923825144767761,296.4783420562744,0.0051213028928032145,0.31258793075858493,315.5668768745271,0.004646765188112072,-0.34472661772024715,-315.562230109339,-5.331581786576637,-2.073052497008796,0.705148346722126,1.0,1.2866955279022818e-08,0.004646765941288322,-0.1832180917263031,-0.3501055296510458,-0.11147621460258961,0.2231858465820551,-0.21853908064076677,-0.1964150513522327,0.013196959625929594,-0.4546947292983532,0.1045891996473074,-0.14683324098587036,0.035357026383280754,0.1045891996473074,1.0,True
stress_export_default,"{""scenario_id"": 1.0}",25,instant_stagger_1h_5,"{""policy_id"": 25.0}",validation,8,25.611610412597656,0.07573509216308594,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,5.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.515251636505127,59.13919258117676,0.4601934626698494,0.06515346886590123,1.0710985213518143,0.054432956501841545,0.7066693007946014,3.3388316333293915,13.067245483398438,0.6942074596881866,296.9479160308838,0.0044329121155897155,0.3102620654308439,499.5862030549675,0.002749858464772926,-0.3497327456557601,-499.58345319650266,-3.7534837362076967,-2.005195589666049,0.6973951682448387,1.0,1.2711041996738004e-08,0.002749856503214687,-0.18591107537213247,-0.35131678730249405,-0.10999124404042959,0.2231858465820551,-0.2204359900788404,-0.1964150513522327,0.010503975980100222,-0.4546947292983532,0.10337794199585915,-0.14683324098587036,0.03684199694544077,0.10337794199585915,1.0,True
stress_export_default,"{""scenario_id"": 1.0}",5,stagger_11_1h,"{""policy_id"": 5.0}",validation,8,25.605083465576172,0.08226203918457031,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688343524932861,60.380101680755615,0.4603794738650322,0.06584421545267105,1.0721373707056046,0.0560972741805017,0.7210002988576889,3.3856402039527893,13.226926326751709,0.6966892257332802,297.2933120727539,0.003794290456426097,0.3071623829524064,29870053.08359451,-0.0003063346833712191,-0.3565511804217555,-29870053.08390084,-2.9068180880603243,-1.9181403394591479,0.6869873255491257,1.0,1.367816682140699e-08,-0.0003063353360630572,-0.18958247141563334,-0.3520437516272068,-0.10794369503855705,0.2231858465820551,-0.22349218191811815,-0.1964150513522327,0.006832579936599359,-0.4546947292983532,0.10265097767114639,-0.14683324098587036,0.03888954594731331,0.10265097767114639,1.0,True
stress_export_tuned,"{""scenario_id"": 2.0}",10,cap_8,"{""policy_id"": 10.0}",validation,8,29.412364959716797,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,8.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.593870162963867,55.61208772659302,0.4603794738650322,0.0625444371253252,1.0676965415477753,0.05059523764066398,0.758944496512413,3.179471105337143,13.124644756317139,0.6979924812912941,287.92859649658203,0.018842464545741677,0.31464284619320704,31395347.015451316,0.13011899942170338,-0.38486537546808697,-31395346.885332316,-3.6064653517471696,-2.2377936680426,0.6959897801280022,1.0,1.3571914925236683e-08,0.13011900149285793,-0.20282581355422735,-0.4026030842214823,-0.12286115996539593,0.2231858465820551,-0.09306684508919716,-0.1964150513522327,-0.0064107622019946575,-0.4546947292983532,0.05209164507687092,-0.14683324098587036,0.023972081020474434,0.05209164507687092,2.0,True
stress_funds_tenant_floor,"{""scenario_id"": 24.0}",11,cap_4,"{""policy_id"": 11.0}",validation,8,20.566904067993164,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,4.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594048976898193,37.7538800239563,0.4603794738650322,0.03793741622939706,1.0499321222305298,0.010749530221801251,0.8554679229855537,2.6740145683288574,7.724523544311523,0.5444963872432709,190.34450340270996,0.17971608601510525,0.37653615165186893,23221052.494881347,0.1328708677687592,-0.2320631784011521,-23221052.360929437,-2.5952208226310516,-1.5885783057879908,0.6960003152489662,1.0,6.613789516052293e-09,0.13287086924538016,-0.12062153918668628,-0.2977137342095375,-0.0861109965480864,0.2231858465820551,-0.09031497733667493,-0.1964150513522327,0.07579351216554642,-0.4546947292983532,0.1569809950888157,-0.14683324098587036,0.060722244437783957,0.1569809950888157,24.0,True
